studyName,Island,Colony,Site Number,Nest Number,Egg 1 Lay Date,Egg 2 Lay Date,Egg 1 Loss Date,Egg 2 Loss Date,Chick 1 Hatch Date,Chick 2 Hatch Date,Chick 1 Loss Date,Chick 2 Loss Date,Chick 1 Creche Date,Chick 2 Creche Date,Notes
PAL9900,HUM,4,2,3,43,46,0,0,80,84,0,0,116,116,NULL
PAL9900,HUM,4,2,4,40,43,0,0,77,78,0,0,110,110,NULL
PAL9900,HUM,4,2,5,44,47,0,0,81,81,0,0,110,110,NULL
PAL9900,HUM,5,1,1,48,51,0,90,85,0,0,0,116,0,NULL
PAL9900,HUM,5,1,2,38,41,0,74,75,0,0,0,116,0,NULL
PAL9900,HUM,5,1,3,40,43,0,0,77,78,86,86,0,0,NULL
PAL9900,HUM,5,1,4,45,48,0,999,84,0,0,0,110,0,NULL
PAL9900,HUM,5,1,5,45,48,0,0,84,84,0,0,110,110,NULL
PAL9900,HUM,5,2,1,38,41,0,0,75,77,0,0,107,107,NULL
PAL9900,HUM,5,2,2,40,43,0,0,77,78,0,0,107,107,NULL
PAL9900,HUM,5,2,3,42,45,0,0,79,79,0,0,107,107,NULL
PAL9900,HUM,5,2,4,43,46,0,0,80,81,0,0,110,110,NULL
PAL9900,HUM,5,2,5,42,45,0,0,79,80,0,0,107,107,NULL
PAL9900,HUM,5,3,1,45,45,61,60,0,0,0,0,0,0,NULL
PAL9900,HUM,5,3,2,45,45,56,56,0,0,0,0,0,0,SMASHED BY ELSE
PAL9900,HUM,5,3,3,45,45,56,56,0,0,0,0,0,0,SMASHED BY ELSE
PAL9900,HUM,5,3,4,48,50,56,56,0,0,0,0,0,0,SMASHED BY ELSE
PAL9900,HUM,5,3,5,45,48,56,56,0,0,0,0,0,0,SMASHED BY ELSE
PAL0001,HUM,2,1,1,0,0,0,0,0,0,0,0,0,0,NULL
PAL0001,HUM,2,1,2,0,0,0,0,0,0,0,0,0,0,NULL
PAL0001,HUM,2,1,3,39,42,0,0,78,78,0,0,107,107,NULL
PAL0001,HUM,2,1,4,42,46,0,999,78,0,0,0,107,0,NULL
PAL0001,HUM,2,1,5,40,44,0,0,76,77,0,0,107,107,NULL
PAL0001,HUM,2,2,1,49,52,0,73,83,0,0,0,110,0,NULL
PAL0001,HUM,2,2,2,39,44,0,0,76,79,0,0,110,110,NULL
PAL0001,HUM,2,2,3,44,46,0,0,78,79,0,0,110,110,NULL
PAL0001,HUM,2,2,4,39,42,0,0,75,76,0,0,105,105,NULL
PAL0001,HUM,2,2,5,37,40,0,0,74,74,0,0,105,105,NULL
PAL0001,HUM,2,3,1,44,46,0,0,78,79,0,88,113,0,NULL
PAL0001,HUM,2,3,2,40,44,0,0,78,78,0,0,110,110,NULL
PAL0001,HUM,2,3,3,44,46,0,0,80,81,0,0,110,110,NULL
PAL0001,HUM,2,3,4,44,46,0,0,78,79,0,88,110,0,NULL
PAL0001,HUM,2,3,5,42,46,0,0,77,77,0,0,110,110,NULL
PAL0001,HUM,2,4,1,41,44,0,999,78,0,0,0,113,0,NULL
PAL0001,HUM,2,4,2,44,47,0,0,78,80,0,0,110,110,NULL
PAL0001,HUM,2,4,3,41,44,999,999,0,0,0,0,0,0,NULL
PAL0001,HUM,2,4,4,46,49,0,0,80,81,0,0,107,107,NULL
PAL0001,HUM,2,4,5,41,0,0,0,77,0,0,0,110,0,NULL
PAL0001,HUM,2,5,1,44,47,0,0,79,80,0,88,113,0,NULL
PAL0001,HUM,2,5,2,42,46,0,0,80,80,0,107,113,0,NULL
PAL0001,HUM,2,5,3,44,46,0,0,79,79,0,0,113,113,NULL
PAL0001,HUM,2,5,4,41,44,0,999,75,0,0,0,107,0,NULL
PAL0001,HUM,2,5,5,39,44,0,0,74,75,0,0,107,107,NULL
PAL0001,HUM,2,6,1,41,44,0,0,76,77,0,0,113,113,NULL
PAL0001,HUM,2,6,2,39,42,0,0,76,76,0,0,113,113,NULL
PAL0001,HUM,2,6,3,36,37,0,0,71,71,0,0,110,110,NULL
PAL0001,HUM,2,6,4,36,39,0,0,72,73,0,0,107,107,NULL
PAL0001,HUM,2,6,5,39,44,0,0,77,77,0,0,107,107,NULL
PAL0001,HUM,2,7,1,0,0,0,0,0,0,0,0,0,0,NULL
PAL0001,HUM,2,7,2,41,44,0,999,78,0,0,0,107,0,NULL
PAL0001,HUM,2,7,3,36,41,0,0,74,75,0,0,110,110,NULL
PAL0001,HUM,2,7,4,0,0,0,0,0,0,0,0,0,0,NULL
PAL0001,HUM,2,7,5,38,41,0,0,72,76,0,0,110,110,NULL
PAL0001,HUM,2,8,1,36,40,0,0,73,73,0,0,110,110,NULL
PAL0001,HUM,2,8,2,39,42,999,73,0,0,0,0,0,0,NULL
PAL0001,HUM,2,8,3,41,44,0,0,76,76,0,0,107,107,NULL
PAL0001,HUM,2,8,4,40,44,0,0,76,77,0,0,110,110,NULL
PAL0001,HUM,2,8,5,40,44,0,999,77,0,0,0,110,0,NULL
PAL0001,HUM,2,9,1,41,44,0,0,76,76,0,86,110,0,NULL
PAL0001,HUM,2,9,2,35,39,0,0,70,70,0,0,110,110,NULL
PAL0001,HUM,2,9,3,41,46,0,0,77,78,0,0,110,110,NULL
PAL0001,HUM,2,9,4,38,42,0,0,76,78,0,0,107,107,NULL
PAL0001,HUM,2,9,5,39,42,0,0,76,77,0,0,107,107,NULL
PAL0001,HUM,2,10,1,42,46,0,0,77,77,0,0,110,110,NULL
PAL0001,HUM,2,10,2,39,42,0,999,74,0,0,0,107,0,NULL
PAL0001,HUM,2,10,3,35,38,0,0,71,72,0,0,107,107,NULL
PAL0001,HUM,2,10,4,38,41,0,0,73,72,0,0,107,107,NULL
PAL0001,HUM,2,10,5,42,46,0,999,78,0,0,0,110,0,NULL
PAL0001,HUM,2,11,1,41,44,0,0,77,78,0,0,110,110,NULL
PAL0001,HUM,2,11,2,44,48,0,0,80,81,0,97,110,0,NULL
PAL0001,HUM,2,11,3,38,0,0,0,76,0,0,0,110,0,NULL
PAL0001,HUM,2,11,4,37,41,0,0,74,74,0,0,110,110,NULL
PAL0001,HUM,2,11,5,39,44,0,0,76,77,0,0,110,110,NULL
PAL0001,HUM,2,12,1,44,46,0,0,78,80,0,103,110,0,NULL
PAL0001,HUM,2,12,2,42,46,0,999,78,0,0,0,110,0,NULL
PAL0001,HUM,2,12,3,44,46,0,0,78,79,0,0,107,107,NULL
PAL0001,HUM,2,12,4,38,42,0,0,75,76,0,0,107,107,NULL
PAL0001,HUM,2,12,5,39,44,0,0,75,76,0,0,107,107,NULL
PAL0001,HUM,2.2,13,1,41,44,0,0,76,76,0,0,115,115,NULL
PAL0001,HUM,2.2,13,2,42,46,0,0,78,79,0,0,115,115,NULL
PAL0001,HUM,2.2,13,3,40,44,0,0,81,82,0,0,115,115,NULL
PAL0001,HUM,2.2,13,4,44,48,0,0,80,81,0,0,115,115,NULL
PAL0001,HUM,2.2,13,5,38,41,0,0,72,73,0,0,115,115,NULL
PAL0001,HUM,4,14,1,44,48,0,0,80,82,0,0,110,110,NULL
PAL0001,HUM,4,14,2,44,47,0,0,78,80,0,0,110,110,NULL
PAL0001,HUM,4,14,3,42,46,0,0,78,79,0,0,110,110,NULL
PAL0001,HUM,4,14,4,46,48,0,0,80,81,0,84,110,0,NULL
PAL0001,HUM,4,14,5,44,47,0,0,80,81,0,0,110,110,NULL
PAL0001,HUM,3,15,1,41,44,0,999,78,0,0,0,110,0,NULL
PAL0001,HUM,3,15,2,42,46,0,0,77,79,0,0,110,110,NULL
PAL0001,HUM,3,15,3,40,44,0,999,76,0,0,0,110,0,NULL
PAL0001,HUM,3,15,4,36,37,0,0,70,78,0,103,110,0,NULL
PAL0001,HUM,3,15,5,41,46,0,0,79,79,0,0,110,110,NULL
PAL0001,HUM,3,16,1,40,44,999,73,0,0,0,0,0,0,NULL
PAL0001,HUM,3,16,2,44,47,0,0,78,79,0,0,110,110,NULL
PAL0001,HUM,3,16,3,46,48,0,0,81,82,0,0,110,110,NULL
PAL0001,HUM,3,16,4,44,48,0,0,79,81,0,0,110,110,NULL
PAL0001,HUM,3,16,5,37,38,0,0,71,72,0,0,110,110,NULL
PAL0001,HUM,5,17,1,40,44,0,0,76,76,0,0,107,107,NULL
PAL0001,HUM,5,17,2,44,47,0,999,79,0,0,0,107,0,NULL
PAL0001,HUM,5,17,3,44,47,0,0,81,81,0,0,107,107,NULL
PAL0001,HUM,5,17,4,44,48,0,0,79,80,0,0,107,107,NULL
PAL0001,HUM,5,17,5,44,47,0,0,78,79,0,0,107,107,NULL
PAL0102,HUM,2,1,1,45,50,62,62,0,0,0,0,0,0,NULL
PAL0102,HUM,2,1,2,0,0,0,0,0,0,0,0,0,0,NULL
PAL0102,HUM,2,1,3,45,50,0,0,81,82,85,85,0,0,NULL
PAL0102,HUM,2,1,4,50,50,0,0,84,87,0,96,107,0,NULL
PAL0102,HUM,2,1,5,50,50,0,0,82,83,0,96,113,0,NULL
PAL0102,HUM,2,2,1,0,0,0,0,0,0,0,0,0,0,NULL
PAL0102,HUM,2,2,2,50,0,0,0,82,0,89,0,0,0,NULL
PAL0102,HUM,2,2,3,0,0,0,0,0,0,0,0,0,0,NULL
PAL0102,HUM,2,2,4,0,0,0,0,0,0,0,0,0,0,NULL
PAL0102,HUM,2,2,5,45,45,73,73,0,0,0,0,0,0,NULL
PAL0102,HUM,2,3,1,0,0,0,0,0,0,0,0,0,0,NULL
PAL0102,HUM,2,3,2,50,50,67,67,0,0,0,0,0,0,NULL
PAL0102,HUM,2,3,3,50,50,0,0,83,84,94,94,0,0,NULL
PAL0102,HUM,2,3,4,50,50,0,0,82,83,89,89,0,0,NULL
PAL0102,HUM,2,3,5,50,50,62,62,0,0,0,0,0,0,NULL
PAL0102,HUM,2,4,1,50,52,0,0,83,83,91,91,0,0,NULL
PAL0102,HUM,2,4,2,50,51,0,999,86,0,87,0,0,0,NULL
PAL0102,HUM,2,4,3,45,50,0,0,80,81,97,96,0,0,NULL
PAL0102,HUM,2,4,4,50,0,52,0,0,0,0,0,0,0,NULL
PAL0102,HUM,2,4,5,50,50,0,999,83,0,96,0,0,0,NULL
PAL0102,HUM,2,5,1,45,50,0,83,82,0,89,0,0,0,NULL
PAL0102,HUM,2,5,2,45,50,999,999,0,0,0,0,0,0,NULL
PAL0102,HUM,2,5,3,45,50,0,0,81,83,0,96,113,0,NULL
PAL0102,HUM,2,5,4,45,50,0,0,81,83,0,0,117,117,NULL
PAL0102,HUM,2,5,5,52,57,0,0,88,89,0,0,113,113,NULL
PAL0102,HUM,2,6,1,50,50,0,999,83,0,0,0,115,0,NULL
PAL0102,HUM,2,6,2,45,50,0,0,82,84,0,0,113,113,NULL
PAL0102,HUM,2,6,3,45,50,0,0,79,80,0,0,111,111,NULL
PAL0102,HUM,2,6,4,45,50,0,0,82,82,0,0,111,111,NULL
PAL0102,HUM,2,6,5,50,0,0,0,87,0,0,0,113,0,NULL
PAL0102,HUM,2,7,1,0,0,0,0,0,0,0,0,0,0,NULL
PAL0102,HUM,2,7,2,51,0,0,0,89,0,0,0,109,0,NULL
PAL0102,HUM,2,7,3,45,51,0,0,83,83,0,0,111,111,NULL
PAL0102,HUM,2,7,4,51,0,0,0,83,0,0,0,111,0,NULL
PAL0102,HUM,2,7,5,45,55,0,999,77,0,0,0,111,0,NULL
PAL0102,HUM,2,8,1,51,55,0,0,87,92,0,109,111,0,NULL
PAL0102,HUM,2,8,2,45,50,0,0,79,80,0,0,111,111,NULL
PAL0102,HUM,2,8,3,50,50,0,999,85,0,0,0,111,0,NULL
PAL0102,HUM,2,8,4,55,0,57,0,0,0,0,0,0,0,NULL
PAL0102,HUM,2,8,5,50,52,0,0,85,85,0,0,111,111,NULL
PAL0102,HUM,2,9,1,50,52,0,88,87,0,0,0,111,0,NULL
PAL0102,HUM,2,9,2,55,57,0,0,90,91,0,0,111,111,NULL
PAL0102,HUM,2,9,3,52,55,0,0,87,88,0,104,111,0,NULL
PAL0102,HUM,2,9,4,50,50,0,999,83,0,0,0,111,0,NULL
PAL0102,HUM,2,9,5,50,52,0,0,84,85,0,0,111,111,NULL
PAL0102,HUM,2,10,1,52,57,59,59,0,0,0,0,0,0,NULL
PAL0102,HUM,2,10,2,50,50,0,0,82,83,0,0,111,111,NULL
PAL0102,HUM,2,10,3,50,52,0,0,85,85,0,100,111,0,NULL
PAL0102,HUM,2,10,4,50,50,0,0,86,88,91,91,0,0,squished by eseals
PAL0102,HUM,2,10,5,50,50,84,81,0,0,0,0,0,0,NULL
PAL0102,HUM,2,11,1,0,0,0,0,0,0,0,0,0,0,NULL
PAL0102,HUM,2,11,2,51,55,0,0,85,87,0,102,111,0,NULL
PAL0102,HUM,2,11,3,0,0,0,0,0,0,0,0,0,0,NULL
PAL0102,HUM,2,11,4,51,52,0,999,85,0,0,0,111,0,NULL
PAL0102,HUM,2,11,5,51,55,0,0,86,87,0,0,111,111,NULL
PAL0102,HUM,2,12,1,0,0,0,0,0,0,0,0,0,0,NULL
PAL0102,HUM,2,12,2,50,0,52,0,0,0,0,0,0,0,NULL
PAL0102,HUM,2,12,3,50,52,0,0,86,86,93,93,0,0,squished by eseals
PAL0102,HUM,2,12,4,45,50,0,0,89,89,98,98,0,0,NULL
PAL0102,HUM,2,12,5,50,55,86,86,0,0,0,0,0,0,NULL
PAL0102,HUM,2.2,13,1,50,51,0,0,85,86,0,97,113,0,NULL
PAL0102,HUM,2.2,13,2,52,55,0,999,87,0,0,0,113,0,NULL
PAL0102,HUM,2.2,13,3,55,57,0,0,88,89,0,0,113,113,NULL
PAL0102,HUM,2.2,13,4,50,52,0,0,87,88,0,94,113,0,NULL
PAL0102,HUM,2.2,13,5,50,57,0,55,90,0,0,0,113,0,NULL
PAL0102,HUM,4,14,1,51,0,62,0,0,0,0,0,0,0,NULL
PAL0102,HUM,4,14,2,50,57,0,86,88,0,0,0,113,0,NULL
PAL0102,HUM,4,14,3,52,0,64,0,0,0,0,0,0,0,NULL
PAL0102,HUM,4,14,4,52,52,0,0,85,88,0,0,113,113,NULL
PAL0102,HUM,4,14,5,50,52,64,64,0,0,0,0,0,0,NULL
PAL0102,HUM,3,15,1,52,55,0,0,84,85,0,0,113,113,NULL
PAL0102,HUM,3,15,2,50,50,64,64,0,0,0,0,0,0,NULL
PAL0102,HUM,3,15,3,50,57,82,82,0,0,0,0,0,0,NULL
PAL0102,HUM,3,15,4,50,51,0,0,84,86,0,0,113,113,NULL
PAL0102,HUM,3,15,5,51,55,57,57,0,0,0,0,0,0,NULL
PAL0102,HUM,3,16,1,50,0,57,0,0,0,0,0,0,0,NULL
PAL0102,HUM,3,16,2,50,51,57,57,0,0,0,0,0,0,NULL
PAL0102,HUM,3,16,3,50,52,57,57,0,0,0,0,0,0,NULL
PAL0102,HUM,3,16,4,50,52,0,0,85,85,0,0,113,113,NULL
PAL0102,HUM,3,16,5,55,57,0,0,88,89,0,0,113,113,NULL
PAL0102,HUM,5,17,1,50,51,70,70,0,0,0,0,0,0,NULL
PAL0102,HUM,5,17,2,50,50,999,999,0,0,0,0,0,0,NULL
PAL0102,HUM,5,17,3,50,0,57,0,0,0,0,0,0,0,NULL
PAL0102,HUM,5,17,4,51,0,0,0,86,0,0,0,113,0,NULL
PAL0102,HUM,5,17,5,52,52,66,66,0,0,0,0,0,0,NULL
PAL0203,HUM,2.2,13,1,49,49,0,0,81,83,0,0,111,111,NULL
PAL0203,HUM,2.2,13,2,49,49,0,0,77,77,0,0,111,111,NULL
PAL0203,HUM,2.2,13,3,49,49,0,0,80,81,0,0,111,111,NULL
PAL0203,HUM,2.2,13,4,49,49,0,0,81,82,0,0,111,111,NULL
PAL0203,HUM,2.2,13,5,49,50,0,0,82,84,0,0,111,111,NULL
PAL0203,HUM,4,14,1,49,52,0,77,85,0,0,0,111,0,NULL
PAL0203,HUM,4,14,2,49,49,0,0,80,82,0,0,115,115,NULL
PAL0203,HUM,4,14,3,49,51,0,0,79,84,0,0,115,115,NULL
PAL0203,HUM,4,14,4,49,49,0,0,80,81,0,0,115,115,NULL
PAL0203,HUM,4,14,5,49,50,0,78,84,0,0,0,115,0,NULL
PAL0203,HUM,3,15,1,49,49,0,999,79,0,0,0,111,0,NULL
PAL0203,HUM,3,15,2,49,49,0,0,77,78,0,0,111,111,NULL
PAL0203,HUM,3,15,3,49,49,0,0,79,80,0,0,111,111,NULL
PAL0203,HUM,3,15,4,49,49,70,70,0,0,0,0,0,0,NULL
PAL0203,HUM,3,15,5,49,49,0,0,77,77,0,0,111,111,NULL
PAL0203,HUM,3,16,1,49,49,64,61,0,0,0,0,0,0,NULL
PAL0203,HUM,3,16,2,49,49,0,0,77,78,0,0,111,111,NULL
PAL0203,HUM,3,16,3,49,49,69,69,0,0,0,0,0,0,E-SEALED
PAL0203,HUM,3,16,4,49,49,0,0,78,79,0,0,111,111,NULL
PAL0203,HUM,3,16,5,49,49,0,0,80,82,0,0,111,111,NULL
PAL0203,HUM,5,17,1,49,49,0,999,84,0,0,0,111,0,NULL
PAL0203,HUM,5,17,2,49,51,0,0,83,84,0,0,111,111,NULL
PAL0203,HUM,5,17,3,49,49,0,0,79,81,0,0,111,111,NULL
PAL0203,HUM,5,17,4,49,49,0,0,80,81,0,0,111,111,NULL
PAL0203,HUM,5,17,5,49,50,0,0,82,84,0,0,111,111,NULL
PAL0203,HUM,2,1,1,49,49,64,64,0,0,0,0,0,0,NULL
PAL0203,HUM,2,1,2,49,49,0,81,82,0,0,0,115,0,NULL
PAL0203,HUM,2,1,3,49,49,0,0,81,82,0,0,117,117,NULL
PAL0203,HUM,2,1,4,49,49,0,0,77,77,0,0,115,115,NULL
PAL0203,HUM,2,1,5,49,49,0,0,81,82,0,0,117,117,NULL
PAL0203,HUM,2,2,1,49,49,0,0,79,80,95,80,0,0,NULL
PAL0203,HUM,2,2,2,49,49,0,999,82,0,0,0,119,0,NULL
PAL0203,HUM,2,2,3,49,52,0,77,80,0,0,0,115,0,NULL
PAL0203,HUM,2,2,4,49,49,0,0,78,80,0,0,115,115,NULL
PAL0203,HUM,2,2,5,49,49,0,0,79,80,0,92,119,0,NULL
PAL0203,HUM,2,3,1,49,49,65,65,0,0,0,0,0,0,NULL
PAL0203,HUM,2,3,2,49,50,0,80,83,0,87,0,0,0,NULL
PAL0203,HUM,2,3,3,49,50,0,0,83,85,0,0,117,117,NULL
PAL0203,HUM,2,3,4,49,51,0,0,84,85,0,117,119,0,NULL
PAL0203,HUM,2,3,5,49,49,0,0,80,81,0,93,115,0,NULL
PAL0203,HUM,2,4,1,49,49,0,0,77,78,83,81,0,0,NULL
PAL0203,HUM,2,4,2,50,53,0,0,85,87,0,93,119,0,NULL
PAL0203,HUM,2,4,3,49,49,0,0,79,81,96,93,0,0,NULL
PAL0203,HUM,2,4,4,49,49,0,0,82,83,0,0,117,117,NULL
PAL0203,HUM,2,4,5,49,49,0,0,79,80,0,0,117,117,NULL
PAL0203,HUM,2,5,1,49,0,0,0,77,0,0,0,117,0,NULL
PAL0203,HUM,2,5,2,49,49,0,0,77,78,0,0,113,113,NULL
PAL0203,HUM,2,5,3,49,51,0,0,80,81,0,95,117,0,NULL
PAL0203,HUM,2,5,4,49,50,0,0,84,86,0,0,117,117,NULL
PAL0203,HUM,2,5,5,49,49,0,0,80,81,0,95,117,0,NULL
PAL0203,HUM,2,6,1,49,49,0,0,80,80,0,0,115,115,NULL
PAL0203,HUM,2,6,2,49,49,0,84,77,0,0,0,117,0,NULL
PAL0203,HUM,2,6,3,49,51,0,0,82,84,0,0,117,117,NULL
PAL0203,HUM,2,6,4,49,49,0,0,78,78,0,0,115,115,NULL
PAL0203,HUM,2,6,5,49,49,0,0,77,80,0,0,115,115,NULL
PAL0203,HUM,2,7,1,49,49,0,82,81,0,0,0,117,0,NULL
PAL0203,HUM,2,7,2,49,49,0,84,77,0,109,0,0,0,NULL
PAL0203,HUM,2,7,3,49,49,0,77,77,0,0,0,117,0,NULL
PAL0203,HUM,2,7,4,49,49,0,0,79,80,0,0,115,115,NULL
